checkout_timestamp,cart_id,item_name,product_category,gmv,discount_percent,shipping_state,customer_email_domain,source_medium
2023-01-06 12:00:00,CART-1264,Phone Case,Accessories,88.36,20,NY,gmail.com,facebook/social
2023-01-06 12:30:00,CART-1265,Gaming Mouse,Audio,213.1,20,TX,gmail.com,facebook/social
2023-01-06 13:00:00,CART-1266,Gaming Mouse,Audio,69.7,15,FL,outlook.com,google/cpc
2023-01-06 13:30:00,CART-1267,Phone Case,Peripherals,187.19,0,TX,outlook.com,facebook/social
2023-01-06 14:00:00,CART-1268,Mechanical Keyboard,Accessories,56.4,10,IL,outlook.com,direct
2023-01-06 14:30:00,CART-1269,Gaming Mouse,Peripherals,161.87,10,NY,outlook.com,facebook/social
2023-01-06 15:00:00,CART-1270,Mechanical Keyboard,Audio,160.74,0,CA,yahoo.com,email
2023-01-06 15:30:00,CART-1271,Gaming Mouse,Accessories,126.62,20,TX,yahoo.com,facebook/social
2023-01-06 16:00:00,CART-1272,Wireless Earbuds,Audio,70.49,10,NY,yahoo.com,facebook/social
2023-01-06 16:30:00,CART-1273,Mechanical Keyboard,Audio,209.01,20,TX,yahoo.com,email
2023-01-06 17:00:00,CART-1274,Wireless Earbuds,Accessories,43.35,20,IL,outlook.com,google/cpc
2023-01-06 17:30:00,CART-1275,Wireless Earbuds,Audio,122.73,20,TX,gmail.com,google/cpc
2023-01-06 18:00:00,CART-1276,Mechanical Keyboard,Audio,54.66,20,NY,yahoo.com,facebook/social
2023-01-06 18:30:00,CART-1277,Mechanical Keyboard,Accessories,136.62,15,IL,gmail.com,direct
2023-01-06 19:00:00,CART-1278,Gaming Mouse,Accessories,137.44,0,TX,yahoo.com,email
2023-01-06 19:30:00,CART-1279,Mechanical Keyboard,Accessories,58.87,10,FL,yahoo.com,google/cpc
2023-01-06 20:00:00,CART-1280,Mechanical Keyboard,Audio,75.66,0,IL,gmail.com,email
2023-01-06 20:30:00,CART-1281,Mechanical Keyboard,Audio,106.92,10,TX,gmail.com,email
2023-01-06 21:00:00,CART-1282,Mechanical Keyboard,Accessories,97.89,15,TX,yahoo.com,direct
2023-01-06 21:30:00,CART-1283,Gaming Mouse,Accessories,245.68,15,IL,gmail.com,email
2023-01-06 22:00:00,CART-1284,Gaming Mouse,Accessories,153.32,10,TX,outlook.com,email
2023-01-06 22:30:00,CART-1285,Phone Case,Accessories,239.18,20,IL,outlook.com,google/cpc
2023-01-06 23:00:00,CART-1286,Phone Case,Accessories,167.46,10,IL,outlook.com,google/cpc
2023-01-06 23:30:00,CART-1287,Gaming Mouse,Accessories,78.52,10,CA,yahoo.com,facebook/social
2023-01-07 00:00:00,CART-1288,Mechanical Keyboard,Peripherals,28.44,0,IL,yahoo.com,email
2023-01-07 00:30:00,CART-1289,Wireless Earbuds,Peripherals,83.7,10,NY,gmail.com,facebook/social
2023-01-07 01:00:00,CART-1290,Mechanical Keyboard,Audio,149.45,20,FL,outlook.com,direct
2023-01-07 01:30:00,CART-1291,Mechanical Keyboard,Peripherals,218.51,10,NY,yahoo.com,email
2023-01-07 02:00:00,CART-1292,Gaming Mouse,Peripherals,132.31,10,TX,gmail.com,facebook/social
2023-01-07 02:30:00,CART-1293,Wireless Earbuds,Accessories,70.89,10,FL,outlook.com,google/cpc
2023-01-07 03:00:00,CART-1294,Wireless Earbuds,Accessories,122.39,15,CA,gmail.com,email
2023-01-07 03:30:00,CART-1295,Wireless Earbuds,Audio,222.41,10,IL,yahoo.com,google/cpc
2023-01-07 04:00:00,CART-1296,Mechanical Keyboard,Audio,149.72,10,CA,gmail.com,facebook/social
2023-01-07 04:30:00,CART-1297,Phone Case,Accessories,249.39,0,CA,outlook.com,facebook/social
2023-01-07 05:00:00,CART-1298,Mechanical Keyboard,Peripherals,29.83,10,FL,gmail.com,email
2023-01-07 05:30:00,CART-1299,Phone Case,Audio,236.33,20,CA,yahoo.com,facebook/social
2023-01-07 06:00:00,CART-1300,Phone Case,Accessories,46.75,20,CA,yahoo.com,google/cpc
2023-01-07 06:30:00,CART-1301,Gaming Mouse,Peripherals,21.49,10,FL,yahoo.com,facebook/social
2023-01-07 07:00:00,CART-1302,Gaming Mouse,Peripherals,104.89,20,FL,yahoo.com,facebook/social
2023-01-07 07:30:00,CART-1303,Wireless Earbuds,Audio,193.97,20,TX,outlook.com,direct
2023-01-07 08:00:00,CART-1304,Phone Case,Accessories,92.76,15,IL,outlook.com,email
2023-01-07 08:30:00,CART-1305,Gaming Mouse,Audio,106.25,0,IL,yahoo.com,facebook/social
2023-01-07 09:00:00,CART-1306,Wireless Earbuds,Audio,44.94,15,CA,gmail.com,facebook/social
2023-01-07 09:30:00,CART-1307,Gaming Mouse,Audio,205.76,20,TX,gmail.com,email
2023-01-07 10:00:00,CART-1308,Gaming Mouse,Audio,135.61,0,IL,outlook.com,email
2023-01-07 10:30:00,CART-1309,Mechanical Keyboard,Peripherals,40.02,10,FL,gmail.com,email
2023-01-07 11:00:00,CART-1310,Mechanical Keyboard,Audio,234.25,20,FL,gmail.com,google/cpc
2023-01-07 11:30:00,CART-1311,Gaming Mouse,Accessories,18.76,15,NY,yahoo.com,email
2023-01-07 12:00:00,CART-1312,Gaming Mouse,Accessories,191.96,0,TX,outlook.com,google/cpc
2023-01-07 12:30:00,CART-1313,Wireless Earbuds,Peripherals,199.74,15,IL,gmail.com,facebook/social
2023-01-07 13:00:00,CART-1314,Mechanical Keyboard,Accessories,36.7,0,NY,gmail.com,google/cpc
2023-01-07 13:30:00,CART-1315,Gaming Mouse,Peripherals,65.63,15,NY,yahoo.com,email
2023-01-07 14:00:00,CART-1316,Phone Case,Peripherals,187.38,10,IL,outlook.com,google/cpc
2023-01-07 14:30:00,CART-1317,Mechanical Keyboard,Peripherals,143.68,20,IL,yahoo.com,email
2023-01-07 15:00:00,CART-1318,Gaming Mouse,Audio,171.84,20,IL,yahoo.com,google/cpc
2023-01-07 15:30:00,CART-1319,Mechanical Keyboard,Peripherals,203.93,10,NY,yahoo.com,facebook/social
2023-01-07 16:00:00,CART-1320,Gaming Mouse,Peripherals,161.3,0,CA,yahoo.com,facebook/social
2023-01-07 16:30:00,CART-1321,Phone Case,Accessories,128.97,15,NY,yahoo.com,facebook/social
2023-01-07 17:00:00,CART-1322,Mechanical Keyboard,Audio,154.12,15,FL,yahoo.com,email
2023-01-07 17:30:00,CART-1323,Gaming Mouse,Audio,95.45,0,TX,outlook.com,direct
2023-01-07 18:00:00,CART-1324,Phone Case,Peripherals,130.66,20,NY,gmail.com,facebook/social
2023-01-07 18:30:00,CART-1325,Wireless Earbuds,Accessories,20.53,0,FL,yahoo.com,facebook/social
2023-01-07 19:00:00,CART-1326,Phone Case,Peripherals,248.66,0,CA,yahoo.com,facebook/social
2023-01-07 19:30:00,CART-1327,Phone Case,Peripherals,199.56,15,NY,gmail.com,google/cpc
2023-01-07 20:00:00,CART-1328,Phone Case,Audio,74.74,0,FL,outlook.com,facebook/social
2023-01-07 20:30:00,CART-1329,Wireless Earbuds,Accessories,218.24,0,IL,outlook.com,google/cpc
2023-01-07 21:00:00,CART-1330,Wireless Earbuds,Accessories,204.16,10,CA,outlook.com,google/cpc
2023-01-07 21:30:00,CART-1331,Mechanical Keyboard,Accessories,62.56,0,NY,gmail.com,google/cpc
2023-01-07 22:00:00,CART-1332,Wireless Earbuds,Peripherals,49.2,0,NY,gmail.com,facebook/social
2023-01-07 22:30:00,CART-1333,Wireless Earbuds,Accessories,131.71,0,FL,gmail.com,google/cpc
2023-01-07 23:00:00,CART-1334,Gaming Mouse,Peripherals,161.65,20,CA,gmail.com,email
2023-01-07 23:30:00,CART-1335,Mechanical Keyboard,Audio,220.19,0,NY,gmail.com,google/cpc
2023-01-08 00:00:00,CART-1336,Mechanical Keyboard,Peripherals,80.49,10,IL,yahoo.com,google/cpc
2023-01-08 00:30:00,CART-1337,Phone Case,Accessories,80.82,15,TX,outlook.com,email
2023-01-08 01:00:00,CART-1338,Mechanical Keyboard,Accessories,113.52,0,NY,gmail.com,email
2023-01-08 01:30:00,CART-1339,Wireless Earbuds,Audio,21.58,10,CA,yahoo.com,facebook/social
2023-01-08 02:00:00,CART-1340,Phone Case,Accessories,137.84,15,TX,yahoo.com,facebook/social
2023-01-08 02:30:00,CART-1341,Mechanical Keyboard,Audio,118.4,15,CA,gmail.com,facebook/social
2023-01-08 03:00:00,CART-1342,Gaming Mouse,Audio,208.31,0,TX,yahoo.com,email
2023-01-08 03:30:00,CART-1343,Mechanical Keyboard,Peripherals,180.41,0,CA,yahoo.com,facebook/social
2023-01-08 04:00:00,CART-1344,Mechanical Keyboard,Audio,136.03,10,FL,yahoo.com,google/cpc
2023-01-08 04:30:00,CART-1345,Mechanical Keyboard,Audio,142.68,10,TX,yahoo.com,facebook/social
2023-01-08 05:00:00,CART-1346,Phone Case,Peripherals,112.55,0,FL,gmail.com,direct
2023-01-08 05:30:00,CART-1347,Wireless Earbuds,Peripherals,126.91,0,CA,yahoo.com,google/cpc
2023-01-08 06:00:00,CART-1348,Mechanical Keyboard,Audio,165.63,20,TX,gmail.com,direct
2023-01-08 06:30:00,CART-1349,Mechanical Keyboard,Peripherals,166.32,0,NY,yahoo.com,google/cpc
2023-01-08 07:00:00,CART-1350,Mechanical Keyboard,Accessories,247.36,20,TX,gmail.com,direct
2023-01-08 07:30:00,CART-1351,Phone Case,Peripherals,213.06,20,NY,gmail.com,facebook/social
2023-01-08 08:00:00,CART-1352,Wireless Earbuds,Accessories,72.45,0,TX,gmail.com,direct
2023-01-08 08:30:00,CART-1353,Gaming Mouse,Audio,40.4,20,FL,yahoo.com,facebook/social
2023-01-08 09:00:00,CART-1354,Phone Case,Audio,90.85,10,CA,yahoo.com,direct
2023-01-08 09:30:00,CART-1355,Mechanical Keyboard,Audio,45.41,15,NY,outlook.com,direct
2023-01-08 10:00:00,CART-1356,Mechanical Keyboard,Peripherals,135.43,10,NY,yahoo.com,google/cpc
2023-01-08 10:30:00,CART-1357,Wireless Earbuds,Audio,90.42,10,IL,outlook.com,direct
2023-01-08 11:00:00,CART-1358,Mechanical Keyboard,Audio,227.28,15,IL,gmail.com,email
2023-01-08 11:30:00,CART-1359,Wireless Earbuds,Accessories,25.17,10,IL,yahoo.com,email
2023-01-08 12:00:00,CART-1360,Wireless Earbuds,Audio,112.17,15,NY,gmail.com,direct
2023-01-08 12:30:00,CART-1361,Wireless Earbuds,Accessories,80.98,10,TX,outlook.com,facebook/social
2023-01-08 13:00:00,CART-1362,Wireless Earbuds,Peripherals,161.91,15,IL,yahoo.com,direct
2023-01-08 13:30:00,CART-1363,Gaming Mouse,Audio,245.24,20,NY,yahoo.com,direct
2023-01-08 14:00:00,CART-1364,Mechanical Keyboard,Accessories,136.27,0,TX,gmail.com,google/cpc
2023-01-08 14:30:00,CART-1365,Mechanical Keyboard,Peripherals,203.89,15,TX,yahoo.com,email
2023-01-08 15:00:00,CART-1366,Phone Case,Accessories,151.41,10,IL,yahoo.com,direct
2023-01-08 15:30:00,CART-1367,Phone Case,Peripherals,124.34,20,FL,yahoo.com,facebook/social
2023-01-08 16:00:00,CART-1368,Phone Case,Peripherals,34.04,0,IL,gmail.com,google/cpc
2023-01-08 16:30:00,CART-1369,Wireless Earbuds,Accessories,120.75,10,NY,yahoo.com,email
2023-01-08 17:00:00,CART-1370,Phone Case,Audio,167.3,10,FL,outlook.com,google/cpc
2023-01-08 17:30:00,CART-1371,Gaming Mouse,Peripherals,59.88,10,NY,outlook.com,email
2023-01-08 18:00:00,CART-1372,Mechanical Keyboard,Audio,132.6,15,TX,gmail.com,facebook/social
2023-01-08 18:30:00,CART-1373,Gaming Mouse,Accessories,195.05,10,FL,yahoo.com,direct
2023-01-08 19:00:00,CART-1374,Mechanical Keyboard,Peripherals,102.75,20,FL,gmail.com,direct
2023-01-08 19:30:00,CART-1375,Gaming Mouse,Accessories,43.65,15,FL,yahoo.com,google/cpc
2023-01-08 20:00:00,CART-1376,Mechanical Keyboard,Audio,59.2,10,TX,yahoo.com,direct
2023-01-08 20:30:00,CART-1377,Gaming Mouse,Accessories,144.58,0,FL,gmail.com,facebook/social
2023-01-08 21:00:00,CART-1378,Mechanical Keyboard,Peripherals,69.02,20,FL,outlook.com,direct
2023-01-08 21:30:00,CART-1379,Phone Case,Accessories,44.55,15,NY,yahoo.com,direct
2023-01-08 22:00:00,CART-1380,Gaming Mouse,Accessories,97.98,10,IL,yahoo.com,google/cpc
2023-01-08 22:30:00,CART-1381,Gaming Mouse,Audio,157.3,20,TX,outlook.com,email
2023-01-08 23:00:00,CART-1382,Phone Case,Audio,249.77,15,NY,yahoo.com,google/cpc
2023-01-08 23:30:00,CART-1383,Gaming Mouse,Peripherals,157.06,10,NY,outlook.com,google/cpc
2023-01-09 00:00:00,CART-1384,Gaming Mouse,Audio,242.3,10,FL,gmail.com,email
2023-01-09 00:30:00,CART-1385,Wireless Earbuds,Audio,248.58,20,FL,gmail.com,email
2023-01-09 01:00:00,CART-1386,Mechanical Keyboard,Peripherals,154.72,20,NY,outlook.com,facebook/social
2023-01-09 01:30:00,CART-1387,Mechanical Keyboard,Peripherals,111.8,15,TX,yahoo.com,email
2023-01-09 02:00:00,CART-1388,Phone Case,Accessories,242.94,15,NY,yahoo.com,google/cpc
2023-01-09 02:30:00,CART-1389,Mechanical Keyboard,Audio,145.68,15,NY,gmail.com,facebook/social
2023-01-09 03:00:00,CART-1390,Wireless Earbuds,Audio,76.96,20,FL,outlook.com,facebook/social
2023-01-09 03:30:00,CART-1391,Wireless Earbuds,Peripherals,207.78,10,FL,outlook.com,email
2023-01-09 04:00:00,CART-1392,Wireless Earbuds,Audio,118.56,0,CA,yahoo.com,email
2023-01-09 04:30:00,CART-1393,Gaming Mouse,Audio,57.09,15,TX,gmail.com,email
2023-01-09 05:00:00,CART-1394,Phone Case,Accessories,129.03,20,IL,yahoo.com,google/cpc
2023-01-09 05:30:00,CART-1395,Wireless Earbuds,Peripherals,64.32,15,NY,gmail.com,email
2023-01-09 06:00:00,CART-1396,Mechanical Keyboard,Audio,99.83,10,TX,outlook.com,facebook/social
2023-01-09 06:30:00,CART-1397,Wireless Earbuds,Audio,193.4,15,IL,gmail.com,email
2023-01-09 07:00:00,CART-1398,Wireless Earbuds,Peripherals,244.59,20,NY,yahoo.com,facebook/social
2023-01-09 07:30:00,CART-1399,Mechanical Keyboard,Accessories,96.04,10,FL,outlook.com,direct
2023-01-09 08:00:00,CART-1400,Phone Case,Audio,197.25,20,CA,outlook.com,facebook/social
2023-01-09 08:30:00,CART-1401,Wireless Earbuds,Accessories,115.83,15,FL,gmail.com,email
2023-01-09 09:00:00,CART-1402,Gaming Mouse,Audio,44.01,0,NY,yahoo.com,direct
2023-01-09 09:30:00,CART-1403,Wireless Earbuds,Audio,171.49,0,TX,outlook.com,email
2023-01-09 10:00:00,CART-1404,Mechanical Keyboard,Audio,160.31,0,FL,outlook.com,direct
2023-01-09 10:30:00,CART-1405,Mechanical Keyboard,Accessories,208.8,20,CA,yahoo.com,email
2023-01-09 11:00:00,CART-1406,Mechanical Keyboard,Audio,233.77,10,FL,yahoo.com,google/cpc
2023-01-09 11:30:00,CART-1407,Gaming Mouse,Peripherals,191.11,10,NY,outlook.com,direct
2023-01-09 12:00:00,CART-1408,Wireless Earbuds,Peripherals,24.73,0,FL,gmail.com,facebook/social
2023-01-09 12:30:00,CART-1409,Wireless Earbuds,Audio,186.76,0,CA,yahoo.com,facebook/social
2023-01-09 13:00:00,CART-1410,Phone Case,Audio,138.42,10,IL,yahoo.com,google/cpc
2023-01-09 13:30:00,CART-1411,Phone Case,Accessories,179.02,0,CA,gmail.com,google/cpc
2023-01-09 14:00:00,CART-1412,Wireless Earbuds,Peripherals,58.35,10,TX,gmail.com,direct
2023-01-09 14:30:00,CART-1413,Gaming Mouse,Audio,226.8,20,FL,outlook.com,facebook/social
2023-01-09 15:00:00,CART-1414,Gaming Mouse,Accessories,30.95,20,IL,yahoo.com,google/cpc
2023-01-09 15:30:00,CART-1415,Mechanical Keyboard,Peripherals,33.36,10,CA,gmail.com,direct
2023-01-09 16:00:00,CART-1416,Gaming Mouse,Accessories,143.54,0,FL,outlook.com,google/cpc
2023-01-09 16:30:00,CART-1417,Wireless Earbuds,Peripherals,137.95,20,NY,yahoo.com,facebook/social
2023-01-09 17:00:00,CART-1418,Phone Case,Accessories,159.31,10,TX,outlook.com,email
2023-01-09 17:30:00,CART-1419,Wireless Earbuds,Accessories,236.86,15,NY,gmail.com,email
2023-01-09 18:00:00,CART-1420,Phone Case,Audio,88.72,15,IL,yahoo.com,facebook/social
2023-01-09 18:30:00,CART-1421,Phone Case,Peripherals,86.33,20,NY,gmail.com,google/cpc
2023-01-09 19:00:00,CART-1422,Mechanical Keyboard,Accessories,240.05,10,TX,gmail.com,google/cpc
2023-01-09 19:30:00,CART-1423,Gaming Mouse,Accessories,195.76,15,IL,outlook.com,email
2023-01-09 20:00:00,CART-1424,Wireless Earbuds,Peripherals,205.12,15,CA,gmail.com,google/cpc
2023-01-09 20:30:00,CART-1425,Gaming Mouse,Peripherals,213.93,15,CA,gmail.com,email
2023-01-09 21:00:00,CART-1426,Phone Case,Audio,236.62,0,FL,yahoo.com,google/cpc
2023-01-09 21:30:00,CART-1427,Wireless Earbuds,Peripherals,209.08,15,IL,yahoo.com,facebook/social
2023-01-09 22:00:00,CART-1428,Gaming Mouse,Audio,20.34,20,FL,outlook.com,facebook/social
2023-01-09 22:30:00,CART-1429,Gaming Mouse,Accessories,59.46,15,CA,gmail.com,facebook/social
2023-01-09 23:00:00,CART-1430,Mechanical Keyboard,Peripherals,50.35,10,IL,outlook.com,google/cpc
2023-01-09 23:30:00,CART-1431,Wireless Earbuds,Peripherals,193.67,15,FL,gmail.com,facebook/social
2023-01-10 00:00:00,CART-1432,Phone Case,Accessories,236.26,0,TX,outlook.com,email
2023-01-10 00:30:00,CART-1433,Mechanical Keyboard,Accessories,89.39,20,FL,outlook.com,direct
2023-01-10 01:00:00,CART-1434,Wireless Earbuds,Audio,44.46,0,NY,yahoo.com,email
2023-01-10 01:30:00,CART-1435,Phone Case,Audio,98.48,15,TX,yahoo.com,email
2023-01-10 02:00:00,CART-1436,Mechanical Keyboard,Accessories,47.84,0,FL,yahoo.com,facebook/social
2023-01-10 02:30:00,CART-1437,Phone Case,Audio,232.26,20,IL,outlook.com,direct
2023-01-10 03:00:00,CART-1438,Wireless Earbuds,Peripherals,37.48,20,CA,outlook.com,facebook/social
2023-01-10 03:30:00,CART-1439,Mechanical Keyboard,Audio,29.09,15,IL,outlook.com,direct
2023-01-10 04:00:00,CART-1440,Gaming Mouse,Audio,68.1,20,FL,outlook.com,facebook/social
2023-01-10 04:30:00,CART-1441,Wireless Earbuds,Peripherals,149.14,10,FL,gmail.com,facebook/social
2023-01-10 05:00:00,CART-1442,Wireless Earbuds,Accessories,175.06,10,NY,outlook.com,google/cpc
2023-01-10 05:30:00,CART-1443,Wireless Earbuds,Audio,74.81,15,CA,gmail.com,email
2023-01-10 06:00:00,CART-1444,Gaming Mouse,Peripherals,86.46,15,NY,gmail.com,google/cpc
2023-01-10 06:30:00,CART-1445,Wireless Earbuds,Accessories,210.37,20,NY,gmail.com,email
2023-01-10 07:00:00,CART-1446,Gaming Mouse,Peripherals,189.96,10,TX,gmail.com,direct
2023-01-10 07:30:00,CART-1447,Phone Case,Audio,187.67,0,CA,outlook.com,google/cpc
2023-01-10 08:00:00,CART-1448,Gaming Mouse,Audio,106.53,15,CA,gmail.com,email
2023-01-10 08:30:00,CART-1449,Wireless Earbuds,Audio,229.39,20,FL,outlook.com,direct
2023-01-10 09:00:00,CART-1450,Mechanical Keyboard,Accessories,66.99,15,CA,gmail.com,direct
2023-01-10 09:30:00,CART-1451,Phone Case,Accessories,78.28,0,NY,yahoo.com,facebook/social
2023-01-10 10:00:00,CART-1452,Gaming Mouse,Accessories,249.87,15,NY,gmail.com,email
2023-01-10 10:30:00,CART-1453,Mechanical Keyboard,Audio,90.32,0,CA,yahoo.com,facebook/social
2023-01-10 11:00:00,CART-1454,Gaming Mouse,Accessories,201.69,0,FL,gmail.com,direct
2023-01-10 11:30:00,CART-1455,Phone Case,Accessories,130.22,10,FL,outlook.com,google/cpc
2023-01-10 12:00:00,CART-1456,Gaming Mouse,Audio,96.63,20,CA,outlook.com,facebook/social
2023-01-10 12:30:00,CART-1457,Mechanical Keyboard,Peripherals,64.0,10,CA,outlook.com,direct
2023-01-10 13:00:00,CART-1458,Phone Case,Accessories,47.32,20,CA,yahoo.com,direct
2023-01-10 13:30:00,CART-1459,Phone Case,Peripherals,79.29,10,NY,yahoo.com,email
2023-01-10 14:00:00,CART-1460,Gaming Mouse,Audio,20.79,0,TX,gmail.com,direct
2023-01-10 14:30:00,CART-1461,Gaming Mouse,Audio,147.47,15,TX,outlook.com,email
2023-01-10 15:00:00,CART-1462,Phone Case,Accessories,56.75,20,CA,outlook.com,facebook/social
2023-01-10 15:30:00,CART-1463,Gaming Mouse,Audio,124.0,20,TX,yahoo.com,facebook/social
2023-01-10 16:00:00,CART-1464,Phone Case,Peripherals,189.89,15,FL,gmail.com,google/cpc
2023-01-10 16:30:00,CART-1465,Phone Case,Audio,167.35,20,TX,outlook.com,email
2023-01-10 17:00:00,CART-1466,Gaming Mouse,Audio,204.81,10,IL,gmail.com,google/cpc
2023-01-10 17:30:00,CART-1467,Wireless Earbuds,Peripherals,142.16,0,IL,outlook.com,direct
2023-01-10 18:00:00,CART-1468,Phone Case,Audio,24.38,15,TX,gmail.com,direct
2023-01-10 18:30:00,CART-1469,Wireless Earbuds,Peripherals,124.14,10,IL,yahoo.com,email
2023-01-10 19:00:00,CART-1470,Mechanical Keyboard,Audio,80.98,10,FL,yahoo.com,direct
2023-01-10 19:30:00,CART-1471,Gaming Mouse,Audio,71.85,0,FL,gmail.com,direct
2023-01-10 20:00:00,CART-1472,Wireless Earbuds,Accessories,233.52,0,NY,gmail.com,facebook/social
2023-01-10 20:30:00,CART-1473,Phone Case,Audio,65.4,20,TX,yahoo.com,direct
2023-01-10 21:00:00,CART-1474,Mechanical Keyboard,Audio,135.38,20,TX,yahoo.com,facebook/social
2023-01-10 21:30:00,CART-1475,Phone Case,Audio,146.69,15,IL,yahoo.com,facebook/social
2023-01-10 22:00:00,CART-1476,Wireless Earbuds,Accessories,164.85,20,TX,gmail.com,email
2023-01-10 22:30:00,CART-1477,Wireless Earbuds,Accessories,136.86,15,FL,gmail.com,facebook/social
2023-01-10 23:00:00,CART-1478,Mechanical Keyboard,Audio,229.3,0,IL,gmail.com,facebook/social
2023-01-10 23:30:00,CART-1479,Gaming Mouse,Peripherals,136.35,0,FL,gmail.com,facebook/social
2023-01-11 00:00:00,CART-1480,Mechanical Keyboard,Peripherals,219.28,15,FL,outlook.com,direct
2023-01-11 00:30:00,CART-1481,Phone Case,Audio,93.62,20,IL,yahoo.com,facebook/social
2023-01-11 01:00:00,CART-1482,Phone Case,Audio,16.57,0,CA,gmail.com,direct
2023-01-11 01:30:00,CART-1483,Phone Case,Accessories,173.02,0,FL,outlook.com,email
2023-01-11 02:00:00,CART-1484,Phone Case,Accessories,16.51,0,TX,yahoo.com,email
2023-01-11 02:30:00,CART-1485,Gaming Mouse,Accessories,229.37,20,FL,gmail.com,direct
2023-01-11 03:00:00,CART-1486,Wireless Earbuds,Audio,118.43,20,CA,gmail.com,google/cpc
2023-01-11 03:30:00,CART-1487,Wireless Earbuds,Peripherals,25.62,20,IL,yahoo.com,email
2023-01-11 04:00:00,CART-1488,Phone Case,Audio,44.56,15,FL,yahoo.com,direct
2023-01-11 04:30:00,CART-1489,Mechanical Keyboard,Accessories,119.09,20,IL,gmail.com,email
2023-01-11 05:00:00,CART-1490,Gaming Mouse,Peripherals,35.44,15,NY,yahoo.com,google/cpc
2023-01-11 05:30:00,CART-1491,Gaming Mouse,Accessories,148.05,0,CA,gmail.com,google/cpc
2023-01-11 06:00:00,CART-1492,Mechanical Keyboard,Peripherals,37.35,20,FL,gmail.com,email
2023-01-11 06:30:00,CART-1493,Mechanical Keyboard,Peripherals,63.36,10,FL,yahoo.com,facebook/social
2023-01-11 07:00:00,CART-1494,Gaming Mouse,Peripherals,176.12,10,NY,outlook.com,google/cpc
2023-01-11 07:30:00,CART-1495,Phone Case,Accessories,110.29,0,IL,yahoo.com,email
2023-01-11 08:00:00,CART-1496,Phone Case,Accessories,151.77,10,CA,yahoo.com,email
2023-01-11 08:30:00,CART-1497,Gaming Mouse,Audio,111.66,0,IL,outlook.com,email
2023-01-11 09:00:00,CART-1498,Phone Case,Accessories,112.08,0,CA,yahoo.com,direct
2023-01-11 09:30:00,CART-1499,Gaming Mouse,Audio,18.7,15,NY,yahoo.com,direct
2023-01-11 10:00:00,CART-1500,Wireless Earbuds,Accessories,180.06,10,CA,yahoo.com,direct
2023-01-11 10:30:00,CART-1501,Phone Case,Audio,177.44,0,CA,gmail.com,facebook/social
2023-01-11 11:00:00,CART-1502,Gaming Mouse,Accessories,39.66,0,FL,gmail.com,google/cpc
2023-01-11 11:30:00,CART-1503,Wireless Earbuds,Peripherals,127.25,10,FL,gmail.com,facebook/social
2023-01-11 12:00:00,CART-1504,Wireless Earbuds,Audio,213.62,10,FL,outlook.com,google/cpc
2023-01-11 12:30:00,CART-1505,Gaming Mouse,Audio,97.19,10,NY,outlook.com,google/cpc
2023-01-11 13:00:00,CART-1506,Wireless Earbuds,Audio,85.34,15,IL,yahoo.com,google/cpc
2023-01-11 13:30:00,CART-1507,Wireless Earbuds,Peripherals,225.23,20,CA,outlook.com,google/cpc
2023-01-11 14:00:00,CART-1508,Wireless Earbuds,Peripherals,148.76,0,FL,gmail.com,google/cpc
2023-01-11 14:30:00,CART-1509,Gaming Mouse,Peripherals,77.77,15,FL,gmail.com,direct
2023-01-11 15:00:00,CART-1510,Phone Case,Peripherals,112.46,20,NY,yahoo.com,google/cpc
2023-01-11 15:30:00,CART-1511,Phone Case,Audio,52.99,15,TX,gmail.com,google/cpc
2023-01-11 16:00:00,CART-1512,Wireless Earbuds,Peripherals,22.13,20,CA,yahoo.com,email
2023-01-11 16:30:00,CART-1513,Wireless Earbuds,Accessories,108.87,10,FL,outlook.com,facebook/social
2023-01-11 17:00:00,CART-1514,Gaming Mouse,Accessories,95.03,15,FL,gmail.com,google/cpc
2023-01-11 17:30:00,CART-1515,Phone Case,Accessories,27.34,15,TX,gmail.com,email
2023-01-11 18:00:00,CART-1516,Phone Case,Accessories,147.28,15,NY,yahoo.com,email
2023-01-11 18:30:00,CART-1517,Gaming Mouse,Peripherals,125.95,20,TX,gmail.com,google/cpc
2023-01-11 19:00:00,CART-1518,Gaming Mouse,Audio,65.3,0,CA,outlook.com,facebook/social
2023-01-11 19:30:00,CART-1519,Gaming Mouse,Accessories,231.79,0,TX,yahoo.com,google/cpc
2023-01-11 20:00:00,CART-1520,Mechanical Keyboard,Audio,46.69,0,IL,yahoo.com,facebook/social
2023-01-11 20:30:00,CART-1521,Mechanical Keyboard,Accessories,104.96,20,IL,yahoo.com,email
2023-01-11 21:00:00,CART-1522,Mechanical Keyboard,Peripherals,197.49,10,IL,outlook.com,facebook/social
2023-01-11 21:30:00,CART-1523,Wireless Earbuds,Accessories,236.13,10,NY,outlook.com,email
2023-01-11 22:00:00,CART-1524,Wireless Earbuds,Audio,125.47,10,CA,gmail.com,direct
2023-01-11 22:30:00,CART-1525,Gaming Mouse,Peripherals,173.28,10,CA,outlook.com,email
2023-01-11 23:00:00,CART-1526,Phone Case,Accessories,192.77,0,CA,yahoo.com,google/cpc
2023-01-11 23:30:00,CART-1527,Mechanical Keyboard,Accessories,40.92,10,FL,gmail.com,direct
